ticker,date,adj_close,volume,log_return
AAPL,2020-03-23,88.79395888690561,850825,0.014385225916561772
AAPL,2020-03-24,88.19603387702557,652313,-0.006756622510056154
AAPL,2020-03-25,88.37537616971093,1576570,0.002031386103895194
AAPL,2020-03-26,87.96687339898828,3170397,-0.00463307576538341
AAPL,2020-03-27,88.07889871246569,718550,0.0012726841122576715
AAPL,2020-03-30,87.03941341205615,4007545,-0.011871945278500995
AAPL,2020-03-31,86.53665036377559,1582825,-0.005793015965027237
AAPL,2020-04-01,86.36703538404976,1637235,-0.001961959728044249
AAPL,2020-04-02,87.14676983249362,3347462,0.0089876387210035
AAPL,2020-04-03,88.15053049286979,4327765,0.011452220074541941
AAPL,2020-04-06,86.99152055077259,2234290,-0.013235277924843025
AAPL,2020-04-07,86.30298838096925,4005921,-0.007946423659870305
AAPL,2020-04-08,86.86309508802161,1594437,0.006469034225734305
AAPL,2020-04-09,85.14954483924349,732775,-0.01992419784174526
AAPL,2020-04-10,84.75606973987001,4159724,-0.004631698649523841
AAPL,2020-04-13,84.67365326203048,3857609,-0.0009728692567003705
AAPL,2020-04-14,85.74473146882303,3778505,0.012570149772868078
AAPL,2020-04-15,86.33790131078177,4424841,0.006894039005707953
AAPL,2020-04-16,86.05585381124324,2541119,-0.0032721342022226096
AAPL,2020-04-17,85.73925648775067,1066684,-0.0036857589409997615
AAPL,2020-04-20,85.52500894209429,2966611,-0.002501954005178497
AAPL,2020-04-21,86.83798398186646,2910841,0.015235294004560807
AAPL,2020-04-22,86.46709007625762,1991613,-0.004280249425728577
AAPL,2020-04-23,86.20490478545429,3229874,-0.003036803883646577
AAPL,2020-04-24,86.50939033111965,1389481,0.003525890672852583
AAPL,2020-04-27,86.40497561912255,3085737,-0.0012077044508647106
AAPL,2020-04-28,86.23468026821652,3989647,-0.0019728422796569944
AAPL,2020-04-29,85.27929970120762,571603,-0.01114067143151054
AAPL,2020-04-30,85.26947483994404,2322962,-0.00011521468038555582
AAPL,2020-05-01,84.89207312103163,3339838,-0.004435812229744762
AAPL,2020-05-04,85.88781770872,350961,0.011661277761902511
AAPL,2020-05-05,86.4505768286982,3196578,0.006530885027011379
AAPL,2020-05-06,86.42970705544386,4571833,-0.00024143613009908194
AAPL,2020-05-07,87.00932167515697,4137038,0.006683810232673615
AAPL,2020-05-08,86.71410544284703,3458695,-0.003398695517131678
AAPL,2020-05-11,87.63126377442313,4037212,0.010521263584269747
AAPL,2020-05-12,87.6265321989116,1872252,-5.3995606716483735e-05
AAPL,2020-05-13,88.13922394788075,1703124,0.005833823541804506
AAPL,2020-05-14,87.00875294484726,509507,-0.01290893245323499
AAPL,2020-05-15,87.31091840312779,3638031,0.0034668004887841164
AAPL,2020-05-18,85.84930411362153,1640569,-0.016882041173665208
AAPL,2020-05-19,84.11965016134133,4349639,-0.020353289449399625
AAPL,2020-05-20,83.86391480207551,2383190,-0.0030447687771140153
AAPL,2020-05-21,83.11258605800089,4475444,-0.008999276075986273
AAPL,2020-05-22,83.24904648198304,777285,0.0016405279571225506
AAPL,2020-05-25,85.13891711037017,891410,0.02244756626486044
AAPL,2020-05-26,84.43373365266777,1799983,-0.008317231814120696
AAPL,2020-05-27,83.90855490010959,230841,-0.006239435864439535
AAPL,2020-05-28,84.08108351259004,2510027,0.0020540394606474166
AAPL,2020-05-29,84.49663795748134,3288956,0.004930132914123142
AAPL,2020-06-01,84.34771215832993,3342035,-0.0017640606590578756
AAPL,2020-06-02,84.1741933613576,1151913,-0.0020593033025315677
AAPL,2020-06-03,84.7675675644507,904777,0.007024629551205308
AAPL,2020-06-04,85.20942826039246,2862177,0.005199076370338673
AAPL,2020-06-05,84.33317560197717,3201891,-0.01033675832073655
AAPL,2020-06-08,84.2664259116349,4729542,-0.0007918131861588407
AAPL,2020-06-09,84.29616612470217,4489357,0.0003528684866154208
AAPL,2020-06-10,83.411946190852,1958666,-0.010544846220491344
AAPL,2020-06-11,83.62896486927788,892340,0.002598391006743306
AAPL,2020-06-12,82.91453388421164,1338595,-0.008579564771765469
AAPL,2020-06-15,83.72444854201485,4419621,0.009720667079170298
AAPL,2020-06-16,83.88597961669409,2336899,0.0019274591260511897
AAPL,2020-06-17,83.96092869935721,4965021,0.0008930648576903621
AAPL,2020-06-18,83.46615935921342,3320495,-0.005910283528562488
AAPL,2020-06-19,83.36721898270248,3016062,-0.0011860982387768004
AAPL,2020-06-22,81.71827911401836,595384,-0.019977462929070988
AAPL,2020-06-23,80.79892303808013,2994556,-0.011314074705230937
AAPL,2020-06-24,81.09262620193974,1964865,0.003628397991888299
AAPL,2020-06-25,79.3847563476277,4234106,-0.021285670418222047
AAPL,2020-06-26,80.05968744041682,755233,0.008466085214811514
AAPL,2020-06-29,78.6739018451665,1040744,-0.017460964753738928
AAPL,2020-06-30,79.27151588787939,3345986,0.007567385026643336
AAPL,2020-07-01,78.60410302701078,3433764,-0.00845497032879372
AAPL,2020-07-02,79.21881314149185,4169707,0.007789910843424508
AAPL,2020-07-03,79.32261908667031,2670802,0.0013095120758483958
AAPL,2020-07-06,78.11288100990609,1946583,-0.015368349402915094
AAPL,2020-07-07,79.09474680114143,1599277,0.012491487495584153
AAPL,2020-07-08,80.24332106974302,1921447,0.014417071555226535
AAPL,2020-07-09,80.19053439775641,3348197,-0.0006580490600018862
AAPL,2020-07-10,79.97118003609569,2743656,-0.002739162721723254
AAPL,2020-07-13,79.84343467544423,1550336,-0.0015986696597067862
AAPL,2020-07-14,79.06862350206303,1153783,-0.00975152322778694
AAPL,2020-07-15,79.94204981950294,3582659,0.0109858675975687
AAPL,2020-07-16,79.50922682458695,1312306,-0.005428919317301606
AAPL,2020-07-17,79.46853613900097,1123592,-0.0005119041269168179
AAPL,2020-07-20,78.84060905467075,1716276,-0.007932964032030476
AAPL,2020-07-21,78.3485511381042,4282699,-0.006260730997202479
AAPL,2020-07-22,77.3538403619951,2341385,-0.012777251516511434
AAPL,2020-07-23,78.33236925966413,3013908,0.012570693137144318
AAPL,2020-07-24,78.21176175728709,499504,-0.0015408757320605204
AAPL,2020-07-27,78.97088644501112,1788058,0.0096592161872886
AAPL,2020-07-28,78.98140969838371,3788387,0.00013324596913211195
AAPL,2020-07-29,78.43485983019211,3886941,-0.006944035277028249
AAPL,2020-07-30,78.17904279021805,2937367,-0.003266852600022574
AAPL,2020-07-31,77.74228408878942,4393790,-0.005602310505029351
AAPL,2020-08-03,77.74847192053322,1568499,7.959099184873253e-05
AAPL,2020-08-04,77.45725445011506,905829,-0.003752668396769465
AAPL,2020-08-05,77.22529135118172,479978,-0.002999217159417533
AAPL,2020-08-06,76.16798764022492,1077684,-0.013785746841358915
AAPL,2020-08-07,75.5559019486001,3839586,-0.00806845927621147
AAPL,2020-08-10,76.81603296456937,4529548,0.016540575488003917
AAPL,2020-08-11,76.3021448591847,742287,-0.0067123321625173205
AAPL,2020-08-12,75.50207285313445,2559000,-0.010540937876234224
AAPL,2020-08-13,75.75719127540286,752712,0.0033732633257503863
AAPL,2020-08-14,76.83083801460143,4238924,0.014072721995565196
AAPL,2020-08-17,75.72178147342345,740352,-0.01454024302481205
AAPL,2020-08-18,75.56404952510655,3238726,-0.002085218482513085
AAPL,2020-08-19,75.08795120100649,498185,-0.006320525539348587
AAPL,2020-08-20,73.77721281020342,3717111,-0.0176101947432743
AAPL,2020-08-21,74.32141855973985,4541322,0.0073492670925841
AAPL,2020-08-24,74.30399674916124,3685016,-0.0002344391855491068
AAPL,2020-08-25,74.35709986148476,1419297,0.0007144184429268563
AAPL,2020-08-26,73.79980180571283,4225223,-0.007523114724456548
AAPL,2020-08-27,74.13619597054243,1601411,0.0045478416299697955
AAPL,2020-08-28,73.73745758983571,3793454,-0.005392973494873665
AAPL,2020-08-31,73.63215965206103,4180692,-0.0014290320849674742
AAPL,2020-09-01,72.8206285430374,2478267,-0.011082607921815146
AAPL,2020-09-02,71.94041785046853,3137624,-0.012161027602082264
AAPL,2020-09-03,72.90764951458257,4289863,0.01335531855300065
AAPL,2020-09-04,72.53886724034206,1017002,-0.005071047045384525
AAPL,2020-09-07,72.75075773805875,196094,0.002916803563557835
AAPL,2020-09-08,72.72617909357179,2230585,-0.0003379043476741117
MSFT,2020-01-01,99.86247367796362,593024,0.0
MSFT,2020-01-02,99.8551257815958,2835784,-7.358286291303529e-05
MSFT,2020-01-03,98.54112146451733,1525535,-0.013246455506441102
MSFT,2020-01-06,100.25266549324878,2040805,0.017219716438564348
MSFT,2020-01-07,101.72750532222625,919954,0.01460406767259581
MSFT,2020-01-08,101.25700455167465,3747032,-0.0046358376160906545
MSFT,2020-01-09,102.04144925717573,4622109,0.0077172116556454284
MSFT,2020-01-10,102.4285883455826,1964107,0.0037867606967019185
MSFT,2020-01-13,99.7862364086699,2176543,-0.02613559463345272
MSFT,2020-01-14,100.03641225211474,2386443,0.002503980162775754
MSFT,2020-01-15,99.97506465400407,453299,-0.0006134407983324763
MSFT,2020-01-16,100.05829588355361,3801739,0.0008321735347456283
MSFT,2020-01-17,98.98657409845126,4416648,-0.010768749198271976
MSFT,2020-01-20,98.72031542586798,2567913,-0.0026934704622041394
MSFT,2020-01-21,98.54449456698477,403030,-0.0017825876338228852
MSFT,2020-01-22,99.72227874686246,1756359,0.011880942172123099
MSFT,2020-01-23,100.05633530865563,872221,0.003344270603910182
MSFT,2020-01-24,100.0507773033854,4151412,-5.555030202675226e-05
MSFT,2020-01-27,101.59227818378282,4020682,0.01528969997910945
MSFT,2020-01-28,101.02975231421345,1966716,-0.005552479297636026
MSFT,2020-01-29,100.63707693648458,1944458,-0.003894303048753933
MSFT,2020-01-30,98.82525580740285,4239172,-0.01816755011339133
MSFT,2020-01-31,100.3881584052656,535307,0.015691058462836693
MSFT,2020-02-03,101.36091668372,3947677,0.009643323681943983
MSFT,2020-02-04,102.29451556785878,4815694,0.00916848044511731
MSFT,2020-02-05,102.98105556117557,2291715,0.006688984464469527
MSFT,2020-02-06,103.09455023435213,3796155,0.0011014858766360547
MSFT,2020-02-07,103.31694712129394,3593165,0.002154889391823289
MSFT,2020-02-10,103.0569093994026,4493309,-0.002520065902673174
MSFT,2020-02-11,102.84729854982811,268509,-0.0020360042572287185
MSFT,2020-02-12,102.90316351446454,3556903,0.0005430361171363529
MSFT,2020-02-13,104.47070331681134,2010012,0.015118295115637892
MSFT,2020-02-14,105.05285033835699,4310393,0.005556879018080885
MSFT,2020-02-17,104.99145425779743,4315635,-0.000584601257588524
MSFT,2020-02-18,104.38490097573914,1502406,-0.005793920504434169
MSFT,2020-02-19,103.72415850602152,2939742,-0.006349984874116643
MSFT,2020-02-20,105.39994386927386,2518999,0.016027050111724783
MSFT,2020-02-21,105.93534726858782,2833346,0.005066873042271602
MSFT,2020-02-24,106.00693136212146,4176670,0.0006755055831062506
MSFT,2020-02-25,105.64058908540301,3357220,-0.003461818421527596
MSFT,2020-02-26,104.47545146987973,3806246,-0.011090534117005113
MSFT,2020-02-27,104.4056209033569,3420590,-0.0006686155746988831
MSFT,2020-02-28,105.32176515548232,1325965,0.008736580344701927
MSFT,2020-03-02,104.90914836533307,2959631,-0.003925372468374988
MSFT,2020-03-03,104.67102077290235,1957965,-0.002272425830005531
MSFT,2020-03-04,104.43991736404313,2161083,-0.0022103435143892014
MSFT,2020-03-05,104.55444037533854,647587,0.0010959436799815592
MSFT,2020-03-06,102.90207290578948,999070,-0.015930108787456376
MSFT,2020-03-09,102.66012800091356,1782801,-0.002353983519650882
MSFT,2020-03-10,101.78674087162507,1533945,-0.008543955181540497
MSFT,2020-03-11,102.69112527377587,3218501,0.008845850325625904
MSFT,2020-03-12,101.90283001875832,1535318,-0.007705986765648376
MSFT,2020-03-13,102.49255684812508,1314112,0.005770467473006136
MSFT,2020-03-16,104.06696168983855,2210650,0.015244374527267901
MSFT,2020-03-17,103.74112276512474,2884523,-0.0031359626128164564
MSFT,2020-03-18,103.1189142127733,4995387,-0.006015762521234258
MSFT,2020-03-19,103.31650614684695,2599912,0.0019143225912605644
MSFT,2020-03-20,103.31440984767985,1827504,-2.02902760895185e-05
MSFT,2020-03-23,102.29294411141426,1676458,-0.009936163473397208
MSFT,2020-03-24,102.76552041304905,2292158,0.004609194157133345
MSFT,2020-03-25,104.85779016258488,4641161,0.0201551605347543
MSFT,2020-03-26,104.5874886186253,1920975,-0.002581119952657751
MSFT,2020-03-27,104.3755205891966,1307989,-0.0020287619606458307
MSFT,2020-03-30,103.29054584625518,2948995,-0.010449320235691673
MSFT,2020-03-31,103.62066044842588,3890012,0.0031908845168659994
MSFT,2020-04-01,102.33655831216126,4744703,-0.01246976224707641
MSFT,2020-04-02,101.21000975960793,1477503,-0.01106931024351443
MSFT,2020-04-03,102.51348340569405,4456457,0.012796672718437208
MSFT,2020-04-06,101.58946153898509,4291601,-0.009054530593946453
MSFT,2020-04-07,102.69396793997711,1947979,0.010813575693314093
MSFT,2020-04-08,104.27138384769673,1742246,0.015243580037827442
MSFT,2020-04-09,104.54213805049659,1407815,0.0025932645747674954
MSFT,2020-04-10,105.1222689716427,1654788,0.0055339140285086685
MSFT,2020-04-13,107.19468299998145,4433553,0.019522509436867175
MSFT,2020-04-14,106.98400790983172,1622905,-0.001967284020656379
MSFT,2020-04-15,106.35146390607855,2519783,-0.005930057969416147
MSFT,2020-04-16,104.9219768047267,4680558,-0.013532310647829782
MSFT,2020-04-17,104.96574582464933,3459151,0.00041707080346320424
MSFT,2020-04-20,106.52987995966714,740271,0.014791442109183706
MSFT,2020-04-21,107.55705625365657,459127,0.00959595381400824
MSFT,2020-04-22,106.5485287310848,1195231,-0.009420912414179305
MSFT,2020-04-23,105.64102565668034,4346132,-0.008553753838326017
MSFT,2020-04-24,105.10975438275392,1212385,-0.005041712293409439
MSFT,2020-04-27,105.41740601116325,1633529,0.002922680824952728
MSFT,2020-04-28,105.2011940603364,2746338,-0.0020531142710362715
MSFT,2020-04-29,105.42704425742325,2523182,0.002144539454430827
MSFT,2020-04-30,105.74035243731564,469510,0.002967393780454408
MSFT,2020-05-01,105.42489967320017,1070303,-0.002987735866784469
MSFT,2020-05-04,105.38255484193391,4972268,-0.00040173941602983376
MSFT,2020-05-05,105.60049221063448,2159188,0.0020659237721609713
MSFT,2020-05-06,105.51185700896167,1461786,-0.0008396970353317101
MSFT,2020-05-07,106.04447101006294,4157439,0.005035208649940337
MSFT,2020-05-08,108.04710632380477,2382486,0.018708757733279846
MSFT,2020-05-11,108.68861214270247,4155138,0.005919722847708364
MSFT,2020-05-12,108.74928878143002,880046,0.0005581054640853012
MSFT,2020-05-13,106.9310189412899,2420992,-0.016861186233619208
MSFT,2020-05-14,107.34667116120697,4069739,0.003879570860152448
MSFT,2020-05-15,105.27718515978397,3862762,-0.019466784117672553
MSFT,2020-05-18,103.80419556889797,3416588,-0.014090340861561579
MSFT,2020-05-19,104.69514876481615,2344527,0.008546392524688251
MSFT,2020-05-20,105.43715969824505,4137361,0.007062350601366951
MSFT,2020-05-21,105.27918673823879,1929446,-0.0014993899834889746
MSFT,2020-05-22,103.49420613172316,3333797,-0.01710011106152276
MSFT,2020-05-25,103.11059464080866,2774855,-0.003713485168908015
MSFT,2020-05-26,102.41311323927063,1577692,-0.006787383182160767
MSFT,2020-05-27,103.06740285387777,1086569,0.0063684074613021835
MSFT,2020-05-28,105.4208544053983,2705729,0.022577305324275265
MSFT,2020-05-29,105.64979260786605,1651151,0.0021693048795468073
MSFT,2020-06-01,104.82965189202996,2633169,-0.007793111280321341
MSFT,2020-06-02,103.60972068873731,3561990,-0.011705515303031433
MSFT,2020-06-03,103.55161785881674,4030783,-0.0005609428076835954
MSFT,2020-06-04,103.36870738094855,3875518,-0.0017679319351353584
MSFT,2020-06-05,102.18522400682906,2600283,-0.01151519159527492
MSFT,2020-06-08,102.30419106384258,377869,0.001163552356922004
MSFT,2020-06-09,101.13350799327682,984306,-0.011509135213108479
MSFT,2020-06-10,102.2644983462516,3690848,0.01112107271729279
MSFT,2020-06-11,103.35700715242977,3016506,0.01062650605788118
MSFT,2020-06-12,104.48427657630126,4105406,0.010847512652964575
MSFT,2020-06-15,103.99014052398772,2504357,-0.0047405047060848915
MSFT,2020-06-16,104.52657001741876,2281448,0.0051452056331804386
MSFT,2020-06-17,104.38861341292886,1299583,-0.0013206950521933436
MSFT,2020-06-18,103.98352591809328,406024,-0.0038881206140253255
MSFT,2020-06-19,103.63146763842907,803284,-0.0033914565714203704
MSFT,2020-06-22,102.29326885086772,3446274,-0.012997152730341632
MSFT,2020-06-23,100.82690510034095,2939849,-0.014438636958951534
MSFT,2020-06-24,101.63097732539559,1306201,0.007943147908760828
MSFT,2020-06-25,101.43680863421494,1877960,-0.0019123540391952076
MSFT,2020-06-26,101.65658083133147,3252450,0.0021642485112760568
MSFT,2020-06-29,102.68000266578281,1973729,0.010017103884541356
MSFT,2020-06-30,100.91575471207265,1945450,-0.017331324950160543
MSFT,2020-07-01,100.127538289849,1424166,-0.007841300738158807
MSFT,2020-07-02,100.3032507499433,3222101,0.0017533484346508033
MSFT,2020-07-03,100.69730659836344,4462827,0.003920947866655311
MSFT,2020-07-06,100.31831776702013,1364860,-0.0037707445040107146
MSFT,2020-07-07,101.35610424124168,1527089,0.010291792326977856
MSFT,2020-07-08,101.5695768437894,2435031,0.002103949388296833
MSFT,2020-07-09,100.34459661494537,1033252,-0.012133821388278676
MSFT,2020-07-10,99.41495853709456,2670906,-0.00930763775990684
MSFT,2020-07-13,100.21895087391025,4437207,0.00805471060494689
MSFT,2020-07-14,100.68487761546214,3191964,0.004638314564560098
MSFT,2020-07-15,98.79085141185915,905636,-0.018990612390065387
MSFT,2020-07-16,100.13128014413961,1095522,0.013477123038623695
MSFT,2020-07-17,100.73188636978449,474040,0.005980270310939062
MSFT,2020-07-20,102.09419082600861,4814050,0.013433429876965164
MSFT,2020-07-21,101.70320510380817,1795826,-0.003837008810751108
MSFT,2020-07-22,101.40290661849653,1516776,-0.0029570622133237023
MSFT,2020-07-23,100.267055839239,4308797,-0.011264570847512978
MSFT,2020-07-24,102.84330101942862,1599498,0.02536929570131896
MSFT,2020-07-27,102.66301630706396,1239975,-0.001754542254071012
MSFT,2020-07-28,104.30583138167462,1355930,0.015875331920819136
MSFT,2020-07-29,103.63284804371898,2042051,-0.006472924513873046
MSFT,2020-07-30,103.80278050927762,430633,0.0016384119233316952
MSFT,2020-07-31,102.08228795394638,3240978,-0.016713524865701324
MSFT,2020-08-03,101.69219565281789,2172322,-0.003828671487667634
MSFT,2020-08-04,102.69753454654385,4855774,0.009837549084000585
MSFT,2020-08-05,101.42003668980426,3881997,-0.012517438155745353
MSFT,2020-08-06,102.51334114051869,1983203,0.010722275449346341
MSFT,2020-08-07,102.85963848773795,3576877,0.003372378158484679
MSFT,2020-08-10,101.79141988080991,4052603,-0.010439509249843049
MSFT,2020-08-11,101.28211529294107,1058305,-0.005015972714256023
MSFT,2020-08-12,100.81822944999756,882644,-0.004590656767054391
MSFT,2020-08-13,100.76831728935427,770966,-0.0004951933794252739
MSFT,2020-08-14,100.22949974619104,322370,-0.005361439659431255
MSFT,2020-08-17,99.40373366285222,1674996,-0.008272879008044853
MSFT,2020-08-18,99.10142274892891,3989748,-0.003045877025148691
MSFT,2020-08-19,98.08896770334462,3864450,-0.010268897386089826
MSFT,2020-08-20,96.83220496006278,1951972,-0.012895265726431404
MSFT,2020-08-21,96.78556584522329,2491582,-0.0004817648250732276
MSFT,2020-08-24,97.64384384275297,3859497,0.008828742255545308
MSFT,2020-08-25,96.16186786963276,4623602,-0.015293717051172884
MSFT,2020-08-26,96.1652414327827,1479410,3.508151463904596e-05
MSFT,2020-08-27,95.54223631223219,3316280,-0.006499561948012378
MSFT,2020-08-28,94.61319613855733,3009436,-0.00977145437134741
MSFT,2020-08-31,95.42411620545234,3142443,0.008534376527146392
MSFT,2020-09-01,94.93093621728771,4033045,-0.005181696890907084
MSFT,2020-09-02,96.36399701039258,3861686,0.014983016830648843
MSFT,2020-09-03,95.6154352122655,2038157,-0.007798393641463619
MSFT,2020-09-04,95.98570586636804,3776265,0.003865019936258207
MSFT,2020-09-07,95.76779439988259,368423,-0.002272830065572329
MSFT,2020-09-08,95.0483999479399,1784806,-0.007540218091262929
AMZN,2020-01-01,100.06714383081336,3526040,0.0
AMZN,2020-01-02,98.73236393921265,1043223,-0.013428604171407343
AMZN,2020-01-03,98.12557329239516,2511015,-0.006164776255193516
AMZN,2020-01-06,97.83716180889162,2400710,-0.002943536092177901
AMZN,2020-01-07,95.8276964018279,2541769,-0.020752732779113714
AMZN,2020-01-08,95.91542601459126,4615793,0.0009150744786001752
AMZN,2020-01-09,96.06035171698989,4717338,0.001509833497143731
AMZN,2020-01-10,95.90867299708896,443848,-0.0015802419342474394
AMZN,2020-01-13,95.50257810644078,3954458,-0.004243172724715194
AMZN,2020-01-14,95.14644266091108,939267,-0.0037360366010821267
AMZN,2020-01-15,94.22182208563996,868658,-0.009765394686110263
AMZN,2020-01-16,93.96804785195886,2486443,-0.0026970036972882028
AMZN,2020-01-17,93.45020148589909,4880465,-0.005526118035148464
AMZN,2020-01-20,93.53592096021211,2667770,0.0009168539268742393
AMZN,2020-01-21,92.41637513419474,2971976,-0.012041360895448605
AMZN,2020-01-22,92.63435545728659,3752956,0.0023558990901113575
AMZN,2020-01-23,92.76712040570413,2439414,0.0014321889347765904
AMZN,2020-01-24,92.63588955169958,2244661,-0.00141562832178721
AMZN,2020-01-27,92.22992042746469,3512672,-0.004392048230863033
AMZN,2020-01-28,92.74075253683873,791570,0.005523398924701439
AMZN,2020-01-29,91.20976615154068,4412161,-0.01664601706793878
AMZN,2020-01-30,91.63071295256536,1832698,0.004604533381451503
AMZN,2020-01-31,91.85368075347361,2983996,0.002430374661903656
AMZN,2020-02-03,92.11434145944169,4912256,0.002833762925345873
AMZN,2020-02-04,92.46810490646263,3835957,0.003833125924327163
AMZN,2020-02-05,91.86566336851345,3778538,-0.0065364440659285705
AMZN,2020-02-06,91.62761761514643,4096063,-0.002594600583014639
AMZN,2020-02-07,92.21320226429351,670087,0.006370583312163447
AMZN,2020-02-10,92.61116477783108,2258337,0.004306392440830642
AMZN,2020-02-11,92.80280187858824,4060224,0.002067127654426848
AMZN,2020-02-12,91.40805736404658,1380830,-0.01514320245119638
AMZN,2020-02-13,91.90105422123331,1623539,0.005378871148832509
AMZN,2020-02-14,92.98211944269721,4400850,0.011694709919931157
AMZN,2020-02-17,93.92568885613372,3928842,0.010096714930428519
AMZN,2020-02-18,94.14561750669283,1326240,0.0023387804876904283
AMZN,2020-02-19,92.69049386341169,162335,-0.015576786036041845
AMZN,2020-02-20,93.56827354160409,2465896,0.009425448142279969
AMZN,2020-02-21,93.43059131692442,4369223,-0.0014725463671974026
AMZN,2020-02-24,91.09415348269168,2779296,-0.025325196480669554
AMZN,2020-02-25,91.43841625756635,895320,0.003772074031072492
AMZN,2020-02-26,90.08412729860427,2463530,-0.014921717830795878
AMZN,2020-02-27,88.92377798783507,2333177,-0.012964405801950463
AMZN,2020-02-28,88.36093734643346,3060042,-0.006349588923738381
AMZN,2020-03-02,89.49259626303838,3342602,0.01272591177882898
AMZN,2020-03-03,89.16133174664421,1297126,-0.0037084535417841735
AMZN,2020-03-04,89.40327913566252,2588560,0.0027099158773671306
AMZN,2020-03-05,90.97975784543301,2503079,0.01747967963752206
AMZN,2020-03-06,92.44162258901977,910449,0.015940297626557687
AMZN,2020-03-09,92.34613037016315,2544656,-0.0010335341582736746
AMZN,2020-03-10,92.1233641741439,781680,-0.0024152102206045356
AMZN,2020-03-11,90.96909990969861,1058613,-0.012608706340895282
AMZN,2020-03-12,90.33954617387282,1494218,-0.006944580741816253
AMZN,2020-03-13,90.72463139016416,4858076,0.004253583476127254
AMZN,2020-03-16,91.08436798984202,356719,0.0039573076180969835
AMZN,2020-03-17,91.18483315132431,4302009,0.0011023823117390918
